text,labels
"Combined vesicovaginal-ureterovaginal fistulas associated with a vaginal foreign body. A case is presented of vesicovaginal-ureterovaginal fistulas associated with a neglected vaginal foreign body. The patient complained of a foul-smelling vaginal discharge and was found to have a 4-cm hard vaginal mass on examination. Urinary incontinence developed subsequently. Examination under anesthesia was performed, and an aerosol deodorant cap was operatively removed from her posterior vagina/perirectal space. Subsequent work-up demonstrated the presence of both a vesicovaginal fistula and a right ureterovaginal fistula. The patient underwent a combined vaginal repair of the vesicovaginal fistula and abdominal ureteroneocystostomy. The frequency, types, etiology, and treatment of genitourinary fistulas are reviewed with particular attention to those associated with a vaginal foreign body. ",0
"Lipolytic factors associated with murine and human cancer cachexia. We have identified a lipolytic factor in extracts of a cachexia-inducing murine carcinoma (MAC16) that shows characteristics of an acidic peptide and appears to be composed of three fractions of apparent molecular weights corresponding to 3 kd, 1.5 kd, and 0.7 kd, as determined by exclusion chromatography. Material with identical chromatographic and molecular weight characteristics was also present in the serum of patients with clinical cancer cachexia but absent from normal serum, even under conditions of starvation. The MAC16 lipid factor, when injected into animals bearing the non-cachexia-inducing tumor MAC13, was capable of inducing weight loss without a significant reduction in food intake. Similar lipolytic material, although in lower concentration, was also found in the MAC13 tumor extracts. These findings suggest that cachexia may arise from the enhanced expression of a lipolytic factor associated with tumor cells. ",0
"The reliability of palpation in the assessment of tumours. There is now a joint UICC-AJC classification for cervical lymph nodes based mainly on the size of the nodes. There is a recognized error in palpation, not only for detecting the presence of tumour but also its size. This study used an animal tumour model system to compare the ability of 6 independent observers of varying experience to detect and stage superficially transplanted growths. A preclinical medical student was as good as a Consultant ENT Surgeon in predicting the presence of tumour but the ability to stage tumours accurately was related to experience. Whilst the most experienced observers accurately estimated the size of tumours less than 2 cm, they were less accurate for larger (greater than 2 cm) tumours which were constantly understaged. This phenomenon may have important clinical implications particularly related to current nodal staging criteria. ",0
"Tuberculosis of the esophagus. Tuberculosis of the esophagus is rare. More cases of secondary tuberculosis of the esophagus have been reported compared to primary esophageal tuberculosis. An illustrative case of primary tuberculosis of the esophagus is presented and 54 published cases of esophageal involvement in tuberculosis are reviewed. There were eight primary and 46 secondary cases of esophageal tuberculosis. There were more male than female patients (M/F = 2.6:1) with an average age of 39.2 years (range 6 months to 75 years). Diagnosis can be difficult, being based on clinical, radiological, endoscopic, and histological features and on the response to chemotherapy. Most cases can be successfully treated with antituberculous chemotherapy even in the presence of fistulous tracts. Patients with esophageal tuberculosis in the presence of AIDS do not respond as well to antituberculous chemotherapy. ",0
"Enhanced antitumor reactivity of tumor-sensitized T cells by interferon alfa. Tumor-draining lymph node cells from mice bearing the methylcholanthrene-induced MCA 106 tumors can be sensitized in vitro to acquire antitumor reactivity. We examined the effect of interferon alfa on the function of cells that underwent in vitro sensitization in adoptive immunotherapy. Interferon alfa increased the antitumor reactivity of in vitro sensitized cells in the treatment of MCA 106 pulmonary metastases. This effect was evident in irradiated mice, indicating that a host response to the interferon alfa was not required. Interferon alfa treatment increased class I major histocompatibility complex antigen expression on tumor cells and increased their susceptibility to lysis by in vitro sensitized cells. These results suggest that interferon alfa enhancement of adoptive immunotherapy was mediated by its effect on tumor cells. Interferon alfa may be a useful adjunct to the adoptive immunotherapy of human cancer. ",0
"Multiple intracranial mucoceles associated with phaeohyphomycosis of the paranasal sinuses. The purpose of this article is to alert clinicians to a new pathogenic fungus of the paranasal sinuses called Exserohilum rostratum. Exserohilum species are one of the etiologic agents of phaeohyphomycosis, a constellation of entities caused by dematiaceous fungi. This class of fungal sinus infection has emerged only in the past decade; it occurs primarily in immunocompetent individuals and produces a tenacious, progressive pansinusitis. To our knowledge, this study describes the first case of multiple intracranial mucoceles secondary to E rostratum. The diagnostic workup includes computed tomography and magnetic resonance imaging followed by direct microscopic examination of tissue biopsy specimens. A craniotomy followed by a bilateral external ethmoidectomy was necessary for complete extirpation of the infected mucoceles. Aggressive surgical management of this mycotic infection is described. ",0
"Rett syndrome: findings suggesting axonopathy and mitochondrial abnormalities. We report the histopathologic findings of 3 sural nerve biopsies and 1 muscle biopsy from 3 patients with Rett syndrome. The 3 sural nerve biopsies demonstrated a few ultrastructural abnormalities, including the presence of many Pi-granules and mitochondrial changes in the cytoplasm of Schwann cells, occasional bands of Bungner and onion-bulb formations, and mitochondrial alterations in myelinated axons. Morphometric analysis disclosed reduction in the number of large myelinated fibers with normal densities in comparison to those of an age-matched normal control. Light microscopic examination of the biopsied muscle from a 6-year-old patient with Rett syndrome revealed the existence of many small, dark, angulated fibers with NADH-TR staining. Ultrastructural investigation of the muscle confirmed the presence of the dumbbell-shaped mitochondria. Peripheral nerve involvement and the possibility of mitochondrial abnormalities in Rett syndrome were suggested by the results. ",0
"Indications and results of relaxing retinotomy. The authors report their results of a consecutive series of 40 eyes undergoing relaxing retinotomy during vitrectomy to achieve retinal reattachment for the following indications: proliferative vitreoretinopathy (PVR), 21 eyes (52%); trauma, 10 eyes (25%); diabetic retinopathy, 6 eyes (15%); and expulsive choroidal hemorrhage, 3 eyes (8%). Thirty eyes (75%) had undergone previous vitreoretinal procedures. Extended tamponade was achieved in all cases with either silicone oil (27 eyes, 68%) or long-acting gas (13 eyes, 32%). Retinotomy size ranged from 45 degrees to 360 degrees. Intraoperative retinal attachment was possible in all eyes with 33 (83%) achieving total or subtotal retinal attachment including the macula for 5 months or more. Twenty-seven eyes (68%) achieved 3/200 visual acuity or better and 10 (37%) achieved 20/400 or better. Thirteen eyes (32%) failed to achieve 3/200 visual acuity secondary to recurrent detachment (18%), corneal decompensation (8%), macular dysfunction (5%), and glaucoma (3%). ",0
"Temporal movement control in patients with Parkinson's disease. Patients with Parkinson's disease (PD) have been reported to be unable to modify their movement velocity to adapt to changing environmental demands. For example, when movement amplitude is varied, PD patients usually exhibit a nearly constant peak velocity, whereas elderly subjects show an increase of their peak velocity with increased amplitude. The experiment examined the ability of PD patients to vary the duration of their movement (four different percentages of their maximum) under conditions where temporal, but not spatial, control was emphasised. PD patients had longer movement times than control subjects, but were able to vary the duration of their movement with comparable temporal accuracy to that of elderly subjects. For both groups, the agonist EMG activity increased with decreased movement duration. For the PD patients, the number of agonist bursts increased with increased movement duration. ",0
"Risk factors for white matter changes detected by magnetic resonance imaging in the elderly. We found increased age (p = 0.001) and history or evidence of stroke (p = 0.016) to be significant independent multivariate predictors of the presence and severity of leukoencephalopathy on magnetic resonance imaging brain scans in a mixed population of 35 elderly psychiatric patients and 25 neurologically healthy elderly volunteers. These results suggest that subcortical ischemia, as well as age-related changes that may not be vascular in origin, contribute to the emergence of periventricular and other deep white matter hyperintensities that are commonly seen on the magnetic resonance imaging brain scans of older adults. ",0
"Inflammatory breast cancer. Historically, the prognosis of inflammatory breast cancer has been poor. We conducted a retrospective review to evaluate the recent Memorial Sloan-Kettering Cancer Center experience, to evaluate the role of combination chemotherapy, and to compare the effect of surgery and radiation on local/regional failure. Fifty-six patients with local/regional inflammatory breast cancer diagnosed between 1975 and 1984 were identified. All were treated with combination chemotherapy. Overall 5-year survival was 45% with a 5-year disease-free survival rate of 37%. Twenty-one patients were treated with induction chemotherapy followed by mastectomy and adjuvant chemotherapy. Survival and disease-free survival rates were similar to those achieved in patients treated with mastectomy followed by chemotherapy. Residual cancer was found in all 21 patients treated with induction chemotherapy, with extensive disease present in 18, including six of seven complete responders. The local/regional failure rate was 34%. ",0
"The effect of enoximone and dobutamine on hemodynamic performance after open heart surgery. A clinical comparison. In a prospective, randomized study the phosphodiesterase inhibitor enoximone was compared to dobutamine after open heart surgery. In either group 25 patients were treated with enoximone and dobutamine, respectively, beginning immediately after weaning from cardiopulmonary bypass until 4 hours postoperatively. The drug was administered as a continuous infusion of 5 micrograms/min/kg body weight. Under enoximone a significant increase of cardiac output [enoximone (E): + 100%; dobutamine (D): + 38%] and a significant decrease of pulmonary vascular resistance (E: -34%, D: +65%) and of total systemic vascular resistance (E: -59%, D: -7%) was achieved. Systemic blood pressure and heart rate were not different. Side effects were not observed. Enoximone proved to be safe and superior to dobutamine in low cardiac output states after open heart surgery. ",0
"Cytologic criteria to distinguish hepatocellular carcinoma from nonneoplastic liver. The authors reviewed a series of fine-needle aspiration biopsy (FNAB) specimens of the liver to identify useful cytologic criteria to distinguish hepatocellular carcinoma (HCC) from nonneoplastic liver. Ten cytologic features were examined in this study: high cellularity, acinar pattern, trabecular pattern, hyperchromasia, pleomorphism, irregularly granular chromatin, uniformly prominent nucleoli, multiple nucleoli, increased nuclear/cytoplasmic ratio, and atypical naked hepatocytic nuclei. These features were examined in a series of 82 FNAB specimens from 52 patients with HCC and 30 patients with nonneoplastic lesions. With the use of a step-wise logistic regression analysis, three features were identified as predictive of HCC: increased nuclear/cytoplasmic ratio (P = 0.001), trabecular pattern (P = 0.002), and atypical naked hepatocytic nuclei (P = 0.03). When these three criteria were used, the sensitivity of diagnosing HCC by FNAB was 100%, and the specificity was 87%. ",0
"The accuracy of predictions about progress of patients on a stroke unit. The aim of the study was to check the accuracy of predictions about the factors which affect the progress, in physical abilities and activities of daily living, of patients admitted to a stroke unit. A series of 60 patients admitted consecutively to a stroke unit were assessed on tests of motor, functional and cognitive abilities at admission. On the basis of these assessments predictions were made about the abilities of the patients at discharge. Patients were assessed for level of motor abilities and activities of daily living at discharge and the accuracy of the predictions checked. Predictions were found to be significantly correlated with outcome but the relationships were not so close as to be useful for the clinical management of individual patients. ",0
"Occipital condyle fracture presenting as retropharyngeal hematoma. Reported is the case of a 30-year-old male motorcycle accident victim who was found on plain cervical-spine radiography to have prevertebral soft-tissue swelling. Although subsequent computed tomography demonstrated no cervical-spine fracture, it did reveal a fracture of one occipital condyle. The mechanism, diagnosis, and treatment of occipital condyle fractures are reviewed, as is the ligamentous and fascial anatomy of the cervicocranium. Dissection of fracture hematoma inferiorly along vertically oriented tissue planes is hypothesized as the pathogenesis of our patient's retropharyngeal hematoma. In addition to being a sign of potential cervical-spine injury, post-traumatic prevertebral soft-tissue swelling may also indicate occipital condyle fracture. To avoid overlooking such fractures, computed tomography undertaken to investigate upper cervical-spine prevertebral soft-tissue swelling should always include slices up to the level of the basal skull so as to visualize the condyles. ",0
"Toxicities in rats with free versus liposomal encapsulated cisplatin. Wistar rats (five in each group) were given either 1 mg/kg of free cisplatin, 1 or 2 mg/kg of liposomal encapsulated cisplatin, or saline solution intraperitoneally biweekly for 15 injections. Rats in the free drug group showed significantly less weight gain; two rats died during the study. At necropsy, the free cisplatin--treated rats showed gross and microscopic evidence of peritoneal fibrosis that was not detected in any of the remaining groups. The free cisplatin--treated rats showed serum and histologic evidence of renal damage; all five rats had moderate or severe acute tubular necrosis. No renal abnormalities were detected in rats that received 1 mg/kg, and only focal or mild changes were found in rats that received 2 mg/kg of the liposomal preparation. Neurotoxicity, as determined by nerve conduction and inclined plane studies, developed in rats treated with free and liposomal cisplatin. These results are encouraging and warrant further investigation. ",0
"Chemical peritonitis secondary to intraperitoneal vancomycin. Although previously reported in the literature, the existence of chemical peritonitis due to vancomycin in patients on peritoneal dialysis remains controversial. We report four similar episodes of sterile peritonitis in three patients receiving intraperitoneal (IP) vancomycin. The prior report implicated a change in the brand of vancomycin preparation, from Vancocin to Vancoled, as a contributing factor. We noted the occurrence of such episodes following a switch from Vancocin to a generic preparation from Abbott Laboratories. High-performance liquid chromatographic (HPLC) profiles of the three preparations show Vancocin to have a lower level of impurities than the other two; the presence of certain contaminants in the other brands may be contributing to the clinical difference observed. We conclude that chemical peritonitis due to IP vancomycin administration does occur, and that increased awareness of this entity could allow other cases to be identified. ",0
"Rhabdomyosarcomas in the head and neck: MR imaging evaluation. To determine the typical magnetic resonance (MR) signal intensity characteristics of rhabdomyosarcomas, short repetition time (TR)/short echo time (TE) (T1-weighted) and long TR (proton density and T2-weighted) images of 13 patients with rhabdomyosarcomas of the head and neck were retrospectively reviewed. Seven patients received gadopentetate dimeglumine injections. The most common MR appearance was that of a homogeneous mass, hyperintense to both muscle and fat on long TR/long TE images and isointense or minimally hyperintense to muscle on short TR/short TE images. All lesions of the patients who received gadopentetate dimeglumine enhanced markedly. Two lesions had intratumoral hemorrhage, and six were markedly heterogeneous in signal intensity. Similar MR signal intensity patterns have been described for lymphomas and nasopharyngeal carcinomas. The forte of MR imaging lies in its ability to delineate precisely the extent of the rhabdomyosarcoma. ",0
"Suggestive evidence that pelvic endometriosis is a progressive disease, whereas deeply infiltrating endometriosis is associated with pelvic pain. In a 3-year prospective study of 643 consecutive laparoscopies for infertility, pelvic pain, or infertility and pain, the pelvic area, the depth of infiltration, and the volume of endometriotic lesions were evaluated. The incidence, area, and volume of subtle lesions decreased with age, whereas for typical lesions these parameters and the depth of infiltration increased with age. Deeply infiltrating endometriosis was strongly associated with pelvic pain, women with pain having larger and deeper lesions. Because deep endometriosis has little emphasis in the revised American Fertility Society classification and after analyzing the diagnoses made in each class, considerations for a simplifying revision with inclusion of deep lesions are suggested. In conclusion, suggestive evidence is presented to support the concept that endometriosis is a progressive disorder, and it is demonstrated that deep endometriosis is strongly associated with pelvic pain. ",0
"Salivary flow rates in patients with head and neck cancer 0.5 to 25 years after radiotherapy. In this clinical study at the University of Texas M. D. Anderson Cancer Center, unstimulated and stimulated salivary flow rates were obtained from 47 patients with head and neck cancer who had received mantle, unilateral facial, or bilateral facial field radiotherapy from 0.5 to 25 years earlier. The magnitude of salivary flow rate reduction compared with a healthy control group was primarily related to the radiation dosage and the amount of salivary gland tissue included in the irradiated fields. Flow rates were lower for women in all groups, but these differences were not statistically significant. ",0
"Gallstone dissolution with methyl tert-butyl ether in 120 patients--efficacy and safety. Of 612 patients with cholesterol gallbladder stones, 120 were eligible for percutaneous transhepatic litholysis with methyl tert-butyl ether (MTBE). Puncture of the gallbladder was successful in 117/120 (97.5%). In 113/117 (96.6%) the stones dissolved. With solitary stones, treatment lasted for an average of 4 hr, with multiple stones 10 hr. Mean hospitalization was 3.6 days. In 3/117 (2.6%) patients a bile leakage developed; 33% reported mild complaints. After the end of treatment 34% had some residue in the gallbladder; two of these patients developed recurrent stones. MTBE is exhaled, is distributed in fatty tissue, and is excreted renally together with its metabolite tert-butanol. Methanol was found only in traces. Gallbladder histology of six patients showed chronic cholecystitis. Since these findings were independent of treatment time and the interval between treatment end and operation, they are most consistent with stone-related changes rather than caused by MTBE. ",0
"Headaches and multiple sclerosis: a clinical study and review of the literature. Whether multiple sclerosis (MS) can cause headaches is controversial. To clarify the association between headaches and MS we prospectively analyzed 104 consecutive MS patients using detailed headache evaluations. Fifty-four patients (52%) reported headaches, compared with 5 of 35 (14%) patients initially suspected to have MS but subsequently proven to have other disorders, and 18 of 100 (18%) matched general neurology patients. The MS patients had tension headaches or vascular headaches of the migraine type; there was no distinctive ""MS headache."" Seven of these patients had headaches with their first MS symptoms, but in only one did headaches recur with disease activity. Headaches did not correlate with any clinical features of MS. We conclude that an association between headaches and MS may exist. ",0
"A phase II multi-institutional trial of low-dose N-(phosphonacetyl)-L-aspartate and high-dose 5-fluorouracil as a short-term infusion in the treatment of adenocarcinoma of the pancreas. A Southwest Oncology Group study. Adenocarcinoma of the pancreas is a highly lethal malignancy and chemotherapy has had little impact on the natural history of this disease. PALA, used to potentiate 5-fluorouracil (5-FU), has been shown to have synergy in vivo and in vitro. Twenty-seven patients were treated with an intravenous push dose of PALA (250 mg/m2) followed 24 hours later with a 24-hour infusion of 5-FU (2600 mg/m2). This regimen was repeated weekly. There was one partial response of 21 eligible patients with an estimated response rate of 5%. Toxicity was severe with one toxic death and four patients experiencing Grade 4 toxicity. 5-Fluorouracil and PALA, given in the schedule described, do not appear to be effective against adenocarcinoma of the pancreas. ",0
"Flow cytometric analysis of DNA content in partial hydatidiform moles with persistent gestational trophoblastic tumor. Hydatidiform moles may be classified as partial or complete based on genetic and pathologic criteria. Between January 1979 and January 1990, 17 (5.5%) of 310 patients followed for partial mole developed persistent gestational trophoblastic tumor. Tissues from 14 partial moles were available for flow cytometric analysis of DNA content. Eleven partial moles (85%) were triploid, two (15%) were diploid, and one DNA histogram was uninterpretable. All patients with triploid partial moles achieved complete remission with one course of single-agent chemotherapy. The two with diploid partial mole required multiple courses of chemotherapy to achieve gonadotropin remission. Although the DNA content of most partial moles with persistent gestational trophoblastic tumor was triploid, diploid partial moles with persistent tumor were less sensitive to single-agent chemotherapy. ",0
"Transitional cell carcinomatous meningitis after M-VAC (methotrexate, vinblastine, doxorubicin, and cisplatin) chemotherapy. The M-VAC (methotrexate, vinblastine, doxorubicin, and cisplatin) regimen has been utilized at our two institutions to treat 17 patients with advanced stage transitional cell carcinoma of the bladder. We report 2 cases of carcinomatous meningitis resulting from metastatic transitional cell carcinoma which occurred in patients treated with M-VAC. Review of the literature suggests that our experience with central nervous system metastases is not unique, and that treatment of advanced stage transitional cell carcinoma of the bladder with M-VAC may enhance the incidence of meningeal metastases. Carcinomatous meningitis, although rare, is a rapidly fatal manifestation of metastatic transitional cell carcinoma if left untreated. However, prompt diagnosis and early aggressive therapy may result in palliation and stabilization of neurologic status. We review the pathophysiology, diagnosis, and treatment of transitional cell carcinomatous meningitis. ",0
"Fetal death due to nonlethal maternal carbon monoxide poisoning. Fetal death due to acute carbon monoxide poisoning is rarely reported in the medical literature. Of the eight cases found in literature review, only one documented the fetal carboxyhemoglobin concentration. This paper reports a fetal death due to accidental nonlethal maternal carbon monoxide intoxication in which both maternal and fetal carboxyhemoglobin concentrations were obtained. The corrected carboxyhemoglobin concentration was 61% at the time of death in utero, while the maternal carboxyhemoglobin was measured at 7% after one hour of supplemental oxygen. The authors review the mechanisms of fetal death and emphasize the different carbon monoxide kinetics in the fetal circulation. ",0
"Resolution of inferior vena cava syndrome after embolization of a hepatic adenoma. A 77-year-old man presented with severe pruritus and massive lower body edema. Computerized axial tomography of the abdomen showed a large hepatic mass compressing the inferior vena cava, and a liver biopsy specimen showed hepatic adenoma. Embolization of vessels feeding the hepatic tumor resulted in complete resolution of pruritus and ascites, and clinical remission has persisted for 1 year following partial obliteration of tumor vasculature. Angiographic ablation of tumor blood supply represents a nonoperative means for inducing clinical remission in patients with symptomatic hepatic adenoma who are at high surgical risk. ",0
"Prediction of variceal hemorrhage in cirrhosis: a prospective follow-up study. Endoscopic, clinical, and laboratory parameters including presence of varices in the gastric fundus, red color sign, diameter and number of variceal columns, platelet count, and the Child status were assessed in 109 patients with cirrhosis and esophageal varices without previous variceal bleeding. During a mean follow-up period of 21 months, the predictive values of these parameters with regard to first bleeding incidence and mortality rate were studied. The incidence of bleeding was 29%, and the mortality rate 46%. Endoscopic criteria (presence of varices in the gastric fundus, presence of the red color sign, and size of the largest varix) as well as alcoholic etiology of cirrhosis showed a significant positive correlation with the bleeding incidence but not with mortality. Contrary to this, two factors of the Child classification (encephalopathy and ascites) and age positively correlated with mortality but not with the bleeding incidence. ",0
"Optimal interpretation of the supine exercise electrocardiogram in patients with right bundle branch block. A detailed analysis of the exercise ECG was performed in 82 patients with right bundle branch block who underwent supine exercise equilibrium radionuclide angiography. The sensitivity and specificity of each individual electrocardiographic lead for the detection of a positive radionuclide angiogram was determined. Leads V5 and V6 had a sensitivity of 58 percent and a specificity of 89 percent. The limb leads and lead V4 had a lower sensitivity, but an equivalent specificity. Leads V1 and V3 each had a clearly lower specificity that ranged from 56 to 67 percent. Receiver operating characteristic curve analysis demonstrated that the optimal interpretation of the exercise ECG included the limb leads and V4 to V6, but not V1 to V3. The results of coronary angiography in the subset of 16 patients who underwent this procedure confirmed these findings. ",0
"Surgical management of bile duct stones. The biliary surgeon in the 1990s must be familiar with all of the available techniques for the treatment of bile duct stones. Experience and judgment are important in the successful management of the individual patient with intrahepatic or extrahepatic stones. Knowledge of the nonsurgical methods of stone removal is important in the decision-making process. However, the biliary surgeon must resist the temptation to do less than a thorough removal of all stones at the operation lest the patient be subjected to additional procedures, which carry their own risks of morbidity and death. The goal should be to clear the stones from the biliary system with the fewest procedures offering the lowest morbidity and mortality risks to the patient. ",0
"Pelvic pain: lessons from anatomy and physiology. Pelvic pain is often a difficult differential diagnosis in the emergency department. For physiologic reasons, pain in the pelvis is difficult to localize to a specific organ, and pelvic peritonitis is hard to recognize. On the other hand, differences in types of pain can be very useful in arriving at a correct diagnosis. The clinician must learn to recognize superficial and deep somatic pain, and differentiate between various types of visceral pain which originate from inflammation, ischemia, or colic. A review of the anatomy and physiology of pelvic pain helps identify some of the problems as well as potential aids in approaching the patient with pelvic pain. ",0
"Prevalence and association of asteroid hyalosis with systemic diseases. We performed a cross-sectional study of 12,205 patients, which identified 101 patients (0.83%) with asteroid hyalosis. These patients were examined for associated systemic and ocular conditions. Diabetes mellitus was found in 29 of the patients with asteroid hyalosis (29%), as compared to ten of 101 (10%) control subjects (P = .0007). An increased prevalence of systemic arterial hypertension (61 of 101 [60%] patients with asteroid hyalosis compared with 29 of 101 [29%] control subjects; P = .0001) and atherosclerotic vascular disease (30 of 101 [30%] patients with asteroid hyalosis compared with 13 of 101 [13%] control subjects; P = .006) was also discovered in the asteroid hyalosis group. Additionally, patients with asteroid hyalosis were found to be more hyperopic than control subjects (P = .009). ",0
